Lat,Lon,Title,Cases,Deaths,County,State
35.6795873,-95.9832577,null,11,0,Okmulgee County, Oklahoma
36.6189367,-96.2375947,null,31,3,Osage County, Oklahoma
36.7710787,-94.8105955,null,12,0,Ottawa County, Oklahoma
36.2918339,-96.7065914,null,22,1,Pawnee County, Oklahoma
36.1449988,-97.0068393,null,21,0,Payne County, Oklahoma
34.9879281,-95.8142885,null,6,0,Pittsburg County, Oklahoma
34.7685043,-96.663812,null,8,0,Pontotoc County, Oklahoma
35.275439,-97.0068393,null,13,1,Pottawatomie County, Oklahoma
36.3898068,-95.6457951,null,15,0,Rogers County, Oklahoma
35.1197519,-96.663812,null,3,1,Seminole County, Oklahoma
35.5155322,-94.7691586,null,7,1,Sequoyah County, Oklahoma
34.5203466,-97.87216,null,11,1,Stephens County, Oklahoma
36.8301318,-101.4339148,null,3,0,Texas County, Oklahoma
34.4478348,-98.9245343,null,1,0,Tillman County, Oklahoma
36.1593471,-95.940971,null,249,8,Tulsa County, Oklahoma
35.9192397,-95.5197394,null,49,2,Wagoner County, Oklahoma
36.6770984,-95.940971,null,39,1,Washington County, Oklahoma
36.413792,-99.3673084,null,1,0,Woodward County, Oklahoma
44.6281686,-123.3873877,null,21,1,Benton County, Oregon
45.2023855,-122.1188945,null,90,3,Clackamas County, Oregon
46.0210796,-123.7653042,null,4,0,Clatsop County, Oregon
45.9197103,-123.0357231,null,8,0,Columbia County, Oregon
44.0978126,-120.0963654,null,1,0,Crook County, Oregon
42.5440503,-124.2781762,null,2,0,Curry County, Oregon
43.83251,-121.2616541,null,40,0,Deschutes County, Oregon
43.1260694,-123.2492364,null,12,0,Douglas County, Oregon
44.4384077,-118.8917326,null,1,0,Grant County, Oregon
45.5605475,-121.6378798,null,2,0,Hood River County, Oregon
42.334535,-122.7646577,null,39,0,Jackson County, Oregon
42.3447572,-123.4568737,null,16,0,Josephine County, Oregon
42.6952767,-121.6142133,null,18,0,Klamath County, Oregon
43.9610092,-122.6618227,null,29,1,Lane County, Oregon
44.609549,-123.9423591,null,4,0,Lincoln County, Oregon
44.4099768,-122.53401,null,44,2,Linn County, Oregon
43.21716,-117.5791892,null,2,0,Malheur County, Oregon
44.8446393,-122.5927411,null,209,6,Marion County, Oregon
45.4514124,-119.6243921,null,2,0,Morrow County, Oregon
45.5145659,-122.5863211,null,243,7,Multnomah County, Oregon
44.9266528,-123.4919256,null,26,1,Polk County, Oregon
45.4122013,-120.753042,null,1,0,Sherman County, Oregon
45.5293478,-123.7052374,null,3,0,Tillamook County, Oregon
45.7750424,-118.7606453,null,8,0,Umatilla County, Oregon
45.2334122,-118.0410627,null,3,0,Union County, Oregon
45.592984,-116.9717994,null,1,0,Wallowa County, Oregon
45.0600051,-121.2375122,null,7,0,Wasco County, Oregon
45.5469616,-123.1386021,null,271,5,Washington County, Oregon
45.1771983,-123.2395303,null,25,3,Yamhill County, Oregon
39.8522417,-77.2864879,null,25,0,Adams County, Pennsylvania
40.4450813,-80.0087746,null,642,4,Allegheny County, Pennsylvania
40.8790518,-79.4703885,null,13,0,Armstrong County, Pennsylvania
40.6367812,-80.365865,null,96,6,Beaver County, Pennsylvania
39.986955,-78.5660852,null,4,0,Bedford County, Pennsylvania
40.3451566,-75.9927652,null,326,3,Berks County, Pennsylvania
40.4531318,-78.3842227,null,6,0,Blair County, Pennsylvania
41.8362502,-76.5488232,null,10,0,Bradford County, Pennsylvania
40.4107964,-75.2479061,null,713,20,Bucks County, Pennsylvania
40.9115243,-79.8296743,null,91,2,Butler County, Pennsylvania
40.4894231,-78.7476208,null,7,0,Cambria County, Pennsylvania
41.4261564,-78.1564432,null,1,0,Cameron County, Pennsylvania
40.901975,-75.667356,null,59,1,Carbon County, Pennsylvania
40.8765649,-77.8367282,null,44,0,Centre County, Pennsylvania
40.0010204,-75.8069082,null,307,3,Chester County, Pennsylvania
41.1982095,-79.4703885,null,6,0,Clarion County, Pennsylvania
40.9519685,-78.5660852,null,7,0,Clearfield County, Pennsylvania
41.3331937,-77.6536125,null,3,0,Clinton County, Pennsylvania
41.0274439,-76.3637285,null,26,0,Columbia County, Pennsylvania
41.6661391,-80.2767327,null,9,0,Crawford County, Pennsylvania
40.1299841,-77.2405153,null,68,2,Cumberland County, Pennsylvania
40.2734277,-76.7336521,null,132,1,Dauphin County, Pennsylvania
39.907793,-75.3878525,null,822,15,Delaware County, Pennsylvania
42.0521954,-80.1875065,null,20,1,Erie County, Pennsylvania
39.9272324,-79.6502105,null,29,1,Fayette County, Pennsylvania
41.5341012,-79.2451149,null,4,0,Forest County, Pennsylvania
39.8923855,-77.6536125,null,32,0,Franklin County, Pennsylvania
39.9048759,-78.1564432,null,1,0,Fulton County, Pennsylvania
39.8113005,-80.1875065,null,12,0,Greene County, Pennsylvania
40.4155273,-78.0195387,null,4,0,Huntingdon County, Pennsylvania
40.6850762,-79.1096901,null,17,0,Indiana County, Pennsylvania
40.5521642,-77.4242972,null,11,0,Juniata County, Pennsylvania
41.4421199,-75.5742467,null,190,7,Lackawanna County, Pennsylvania
40.0466571,-76.1783739,null,408,11,Lancaster County, Pennsylvania
40.957855,-80.365865,null,24,2,Lawrence County, Pennsylvania
40.3666686,-76.5025742,null,124,0,Lebanon County, Pennsylvania
40.6519679,-75.5742467,null,1006,8,Lehigh County, Pennsylvania
41.1404353,-75.9927652,null,849,5,Luzerne County, Pennsylvania
41.2720004,-77.1024902,null,10,0,Lycoming County, Pennsylvania
41.8133351,-78.4751945,null,1,0,McKean County, Pennsylvania
41.2619821,-80.1875065,null,18,0,Mercer County, Pennsylvania
40.652279,-77.6077865,null,5,0,Mifflin County, Pennsylvania
41.0458376,-75.2479061,null,572,11,Monroe County, Pennsylvania
40.2290075,-75.3878525,null,1230,22,Montgomery County, Pennsylvania
41.0262303,-76.6874701,null,33,0,Montour County, Pennsylvania
40.7749283,-75.294569,null,716,12,Northampton County, Pennsylvania
40.8674339,-76.6874701,null,15,0,Northumberland County, Pennsylvania
40.371376,-77.2405153,null,5,1,Perry County, Pennsylvania
40.0152766,-75.1311874,null,3611,28,Philadelphia County, Pennsylvania
41.3361875,-75.0611147,null,125,2,Pike County, Pennsylvania
41.6682559,-77.8367282,null,3,0,Potter County, Pennsylvania
40.6873058,-76.1783739,null,103,0,Schuylkill County, Pennsylvania
40.750748,-77.0564464,null,8,1,Snyder County, Pennsylvania
40.022493,-78.9288242,null,6,0,Somerset County, Pennsylvania
41.4781004,-76.5025742,null,1,0,Sullivan County, Pennsylvania
41.745553,-75.8069082,null,6,0,Susquehanna County, Pennsylvania
41.7649466,-77.2864879,null,8,0,Tioga County, Pennsylvania
40.9894888,-77.0564464,null,6,0,Union County, Pennsylvania
41.3896611,-79.8296743,null,5,0,Venango County, Pennsylvania
41.8143331,-79.2902133,null,1,0,Warren County, Pennsylvania
40.1367719,-80.1875065,null,53,0,Washington County, Pennsylvania
41.6738865,-75.2479061,null,35,0,Wayne County, Pennsylvania
40.2353963,-79.4703885,null,157,0,Westmoreland County, Pennsylvania
41.5004703,-76.0391909,null,5,0,Wyoming County, Pennsylvania
39.9512496,-76.7336521,null,189,1,York County, Pennsylvania
18.4547057,-66.5383891,null,513,21,Unknown County, Puerto Rico
41.7257893,-71.3111773,null,25,0,Bristol County, Rhode Island
41.6579147,-71.7147951,null,92,0,Kent County, Rhode Island
41.5016969,-71.2399037,null,42,0,Newport County, Rhode Island
41.8881582,-71.4774291,null,538,7,Providence County, Rhode Island
41.5800945,-71.4774291,null,332,20,Unknown County, Rhode Island
41.4568113,-71.6673352,null,53,0,Washington County, Rhode Island
34.1891221,-82.4752757,null,6,0,Abbeville County, South Carolina
33.6005783,-81.6035062,null,27,1,Aiken County, South Carolina
33.0059695,-81.3839326,null,2,0,Allendale County, South Carolina
34.5528328,-82.6483442,null,72,4,Anderson County, South Carolina
33.2074402,-81.0754657,null,5,0,Bamberg County, South Carolina
33.279925,-81.4718387,null,3,0,Barnwell County, South Carolina
32.2860396,-80.7214417,null,163,4,Beaufort County, South Carolina
33.1260618,-80.0087746,null,52,0,Berkeley County, South Carolina
33.6738638,-80.7657804,null,5,1,Calhoun County, South Carolina
32.7956561,-79.7848422,null,300,1,Charleston County, South Carolina
35.0120404,-81.6035062,null,4,0,Cherokee County, South Carolina
34.6707995,-81.1196075,null,14,0,Chester County, South Carolina
34.6830936,-80.1428584,null,15,0,Chesterfield County, South Carolina
33.6734243,-80.1875065,null,58,2,Clarendon County, South Carolina
32.8242297,-80.7214417,null,10,0,Colleton County, South Carolina
34.3649897,-80.0087746,null,27,0,Darlington County, South Carolina
34.3596012,-79.4253776,null,1,0,Dillon County, South Carolina
33.1680383,-80.543845,null,52,0,Dorchester County, South Carolina
33.8015886,-81.9534815,null,6,0,Edgefield County, South Carolina
34.4478348,-81.0754657,null,16,0,Fairfield County, South Carolina
33.9828684,-79.6502105,null,39,5,Florence County, South Carolina
33.4213399,-79.2902133,null,21,1,Georgetown County, South Carolina
34.9297484,-82.345189,null,204,2,Greenville County, South Carolina
34.1672949,-82.12784,null,11,0,Greenwood County, South Carolina
32.8084577,-81.1196075,null,3,0,Hampton County, South Carolina
33.9196567,-78.9288242,null,76,6,Horry County, South Carolina
32.491436,-81.0754657,null,11,0,Jasper County, South Carolina
34.3671762,-80.5882803,null,152,2,Kershaw County, South Carolina
34.7253411,-80.6770787,null,43,0,Lancaster County, South Carolina
34.5203466,-82.12784,null,6,0,Laurens County, South Carolina
34.1630345,-80.2321313,null,18,2,Lee County, South Carolina
33.9309651,-81.2518833,null,124,3,Lexington County, South Carolina
34.0879705,-79.3352899,null,4,1,Marion County, South Carolina
34.5582435,-79.6951103,null,6,0,Marlboro County, South Carolina
33.8655162,-82.2583297,null,2,0,McCormick County, South Carolina
34.309094,-81.6035062,null,7,0,Newberry County, South Carolina
34.749245,-82.9931607,null,8,0,Oconee County, South Carolina
33.5635155,-81.0754657,null,28,0,Orangeburg County, South Carolina
34.9046217,-82.6483442,null,20,0,Pickens County, South Carolina
34.0412165,-80.9428911,null,311,7,Richland County, South Carolina
34.008713,-81.734942,null,4,0,Saluda County, South Carolina
34.860551,-81.9534815,null,88,1,Spartanburg County, South Carolina
33.9123048,-80.4103957,null,90,3,Sumter County, South Carolina
34.6612778,-81.6035062,null,12,0,Union County, South Carolina
33.6293606,-79.6502105,null,11,0,Williamsburg County, South Carolina
34.9871367,-81.2518833,null,95,2,York County, South Carolina
43.6983477,-98.5721016,null,1,0,Aurora County, South Dakota
44.4797351,-98.2212979,null,21,1,Beadle County, South Dakota
42.9814835,-97.87216,null,2,0,Bon Homme County, South Dakota
44.4211592,-96.8350999,null,4,0,Brookings County, South Dakota
45.7581522,-98.2542652,null,13,0,Brown County, South Dakota
43.0985109,-98.3964938,null,2,0,Charles Mix County, South Dakota
44.8139587,-97.7180753,null,1,0,Clark County, South Dakota
42.8829344,-97.0068393,null,3,0,Clay County, South Dakota
44.9953593,-97.2348746,null,11,0,Codington County, South Dakota
43.7242124,-98.2212979,null,3,1,Davison County, South Dakota
44.7311414,-96.663812,null,1,0,Deuel County, South Dakota
43.2240279,-103.4511768,null,1,0,Fall River County, South Dakota
45.0827008,-99.1531325,null,1,0,Faulk County, South Dakota
44.6998712,-97.179026,null,1,0,Hamlin County, South Dakota
44.3535022,-99.8124935,null,3,0,Hughes County, South Dakota
43.3017202,-97.6982272,null,2,0,Hutchinson County, South Dakota
43.9466791,-97.179026,null,1,0,Lake County, South Dakota
44.310653,-103.7979877,null,9,0,Lawrence County, South Dakota
43.2026862,-96.8350999,null,24,0,Lincoln County, South Dakota
43.9016694,-99.8124935,null,1,0,Lyman County, South Dakota
45.7271214,-97.6046235,null,1,0,Marshall County, South Dakota
43.6310744,-97.3516558,null,2,0,McCook County, South Dakota
44.4415188,-102.6855069,null,1,0,Meade County, South Dakota
43.6631787,-96.8350999,null,140,0,Minnehaha County, South Dakota
43.8901111,-102.2547919,null,6,0,Pennington County, South Dakota
45.611639,-97.0335771,null,4,0,Roberts County, South Dakota
44.844023,-98.3516918,null,3,0,Spink County, South Dakota
43.2115664,-100.7097867,null,1,0,Todd County, South Dakota
43.3355563,-97.179026,null,4,0,Turner County, South Dakota
42.8621348,-96.7065914,null,3,0,Union County, South Dakota
43.9695148,-99.9018131,null,0,2,Unknown County, South Dakota
43.016179,-97.3516558,null,18,0,Yankton County, South Dakota
36.0809574,-84.2278796,null,10,0,Anderson County, Tennessee
35.4702472,-86.4592091,null,8,0,Bedford County, Tennessee
36.1170244,-88.050979,null,4,0,Benton County, Tennessee
35.6028856,-85.2308414,null,3,0,Bledsoe County, Tennessee
35.6710541,-83.8473015,null,38,2,Blount County, Tennessee
35.1937778,-84.8567932,null,23,0,Bradley County, Tennessee
36.3817326,-84.1857115,null,5,0,Campbell County, Tennessee
35.8070317,-86.0529604,null,7,0,Cannon County, Tennessee
35.9917193,-88.4016041,null,8,0,Carroll County, Tennessee
36.2638604,-82.12784,null,3,0,Carter County, Tennessee
36.184749,-87.1023746,null,13,0,Cheatham County, Tennessee
35.4270939,-88.6723578,null,6,0,Chester County, Tennessee
36.4830423,-83.634843,null,2,0,Claiborne County, Tennessee
36.5701766,-85.56121,null,1,0,Clay County, Tennessee
35.9359517,-83.1220074,null,1,0,Cocke County, Tennessee
35.4576849,-86.0529604,null,7,0,Coffee County, Tennessee
35.8994729,-85.023346,null,26,0,Cumberland County, Tennessee
36.1342563,-86.8220341,null,1034,7,Davidson County, Tennessee
35.9728357,-85.80766,null,7,0,DeKalb County, Tennessee
36.1459799,-87.3016132,null,24,0,Dickson County, Tennessee
36.0445248,-89.436391,null,9,0,Dyer County, Tennessee
35.1257427,-89.4742177,null,21,0,Fayette County, Tennessee
36.37106,-84.8984775,null,2,0,Fentress County, Tennessee
35.1946865,-86.0529604,null,14,1,Franklin County, Tennessee
35.9969735,-88.864698,null,12,0,Gibson County, Tennessee
35.0894745,-86.9824288,null,3,0,Giles County, Tennessee
36.3059333,-83.5496566,null,3,0,Grainger County, Tennessee
36.1347943,-82.820974,null,17,1,Greene County, Tennessee
35.4013452,-85.684578,null,15,0,Grundy County, Tennessee
36.2054334,-83.2934086,null,4,0,Hamblen County, Tennessee
35.1618966,-85.1479364,null,83,9,Hamilton County, Tennessee
35.1229172,-89.0179332,null,6,0,Hardeman County, Tennessee
35.1142443,-88.2461183,null,2,0,Hardin County, Tennessee
36.4445545,-82.9501558,null,14,1,Hawkins County, Tennessee
35.593858,-89.2621216,null,5,0,Haywood County, Tennessee
35.6427245,-88.4016041,null,1,0,Henderson County, Tennessee
36.3369938,-88.2461183,null,5,0,Henry County, Tennessee
35.8012797,-87.460397,null,2,0,Hickman County, Tennessee
36.283619,-87.658113,null,2,0,Houston County, Tennessee
36.0245773,-87.7369607,null,3,0,Humphreys County, Tennessee
36.4004931,-85.643487,null,3,0,Jackson County, Tennessee
36.0417825,-83.4643551,null,7,0,Jefferson County, Tennessee
36.4585672,-81.8224362,null,2,0,Johnson County, Tennessee
35.9874629,-83.9419784,null,119,3,Knox County, Tennessee
35.7838834,-89.6628111,null,5,0,Lauderdale County, Tennessee
35.2761735,-87.460397,null,4,0,Lawrence County, Tennessee
35.4962054,-87.5000082,null,2,0,Lewis County, Tennessee
35.1239397,-86.6207943,null,5,0,Lincoln County, Tennessee
35.7374411,-84.3121264,null,13,0,Loudon County, Tennessee
36.4983882,-85.971322,null,11,1,Macon County, Tennessee
35.6479574,-88.864698,null,22,0,Madison County, Tennessee
35.0928512,-85.643487,null,20,1,Marion County, Tennessee
35.4792517,-86.7818523,null,9,0,Marshall County, Tennessee
35.6195242,-87.1422895,null,24,0,Maury County, Tennessee
35.4037048,-84.6479124,null,3,0,McMinn County, Tennessee
35.1183208,-88.556531,null,4,0,McNairy County, Tennessee
35.519359,-84.7942091,null,2,0,Meigs County, Tennessee
35.471793,-84.2278796,null,6,0,Monroe County, Tennessee
36.4960406,-87.460397,null,54,1,Montgomery County, Tennessee
36.1004285,-84.6479124,null,5,0,Morgan County, Tennessee
36.3469439,-89.1705998,null,2,1,Obion County, Tennessee
36.3880346,-85.3136218,null,4,0,Overton County, Tennessee
35.6786596,-87.8942451,null,3,0,Perry County, Tennessee
35.1371578,-84.564147,null,3,0,Polk County, Tennessee
36.134602,-85.4788065,null,81,0,Putnam County, Tennessee
35.836117,-84.564147,null,5,0,Roane County, Tennessee
36.5250666,-86.8621827,null,60,0,Robertson County, Tennessee
35.7724263,-86.3376761,null,161,3,Rutherford County, Tennessee
36.3976209,-84.5222189,null,3,0,Scott County, Tennessee
35.3469428,-85.3962769,null,2,0,Sequatchie County, Tennessee
35.8271682,-83.5070203,null,16,0,Sevier County, Tennessee
35.1268552,-89.9253233,null,766,13,Shelby County, Tennessee
36.2388468,-85.971322,null,3,0,Smith County, Tennessee
36.5023236,-87.7763333,null,2,0,Stewart County, Tennessee
36.4933147,-82.345189,null,25,1,Sullivan County, Tennessee
36.4718084,-86.4996546,null,335,15,Sumner County, Tennessee
35.5217179,-89.7379958,null,36,0,Tipton County, Tennessee
36.396385,-86.1548269,null,11,1,Trousdale County, Tennessee
36.073032,-82.5185837,null,1,0,Unicoi County, Tennessee
36.3194272,-83.804868,null,1,0,Union County, Tennessee
35.5174913,-86.5804473,null,69,2,Unknown County, Tennessee
35.7115652,-85.80766,null,1,0,Warren County, Tennessee
36.3321016,-82.5185837,null,24,0,Washington County, Tennessee
35.282369,-87.7763333,null,2,0,Wayne County, Tennessee
36.3428865,-88.7108964,null,5,0,Weakley County, Tennessee
35.9189882,-85.520024,null,2,0,White County, Tennessee
35.9179271,-86.8621827,null,260,2,Williamson County, Tennessee
36.1626241,-86.2970998,null,97,0,Wilson County, Tennessee
31.776932,-95.6457951,null,1,0,Anderson County, Texas
32.342627,-102.7135121,null,6,0,Andrews County, Texas
31.2704698,-94.645035,null,14,0,Angelina County, Texas
28.0761262,-96.9638624,null,1,0,Aransas County, Texas
28.8661281,-98.5721016,null,4,0,Atascosa County, Texas
29.8711291,-96.2800864,null,5,0,Austin County, Texas
30.0458708,-97.3516558,null,11,1,Bastrop County, Texas
31.134411,-97.5247243,null,68,2,Bell County, Texas
29.4200763,-98.5721016,null,421,12,Bexar County, Texas
30.3500511,-98.3964938,null,2,0,Blanco County, Texas
33.4473287,-94.479976,null,27,5,Bowie County, Texas
29.2131857,-95.4777811,null,151,1,Brazoria County, Texas
30.6504141,-96.3226072,null,94,7,Brazos County, Texas
31.7705105,-98.9245343,null,5,0,Brown County, Texas
30.4500257,-96.663812,null,2,0,Burleson County, Texas
30.7270349,-98.2212979,null,4,0,Burnet County, Texas
29.8849106,-97.6699144,null,3,0,Caldwell County, Texas
28.4169365,-96.663812,null,11,0,Calhoun County, Texas
26.1284971,-97.5247243,null,87,0,Cameron County, Texas
32.9567043,-94.9974461,null,1,0,Camp County, Texas
33.0944342,-94.315422,null,5,2,Cass County, Texas
34.4985047,-102.3463875,null,10,1,Castro County, Texas
29.7524956,-94.6863782,null,17,0,Chambers County, Texas
31.7981828,-95.1432068,null,5,0,Cherokee County, Texas
33.7900416,-98.2212979,null,3,0,Clay County, Texas
33.1795213,-96.4929797,null,306,4,Collin County, Texas
29.5378648,-96.4929797,null,2,0,Colorado County, Texas
29.8105572,-98.2212979,null,22,2,Comal County, Texas
31.9755461,-98.5721016,null,1,0,Comanche County, Texas
31.4774358,-97.87216,null,5,0,Coryell County, Texas
31.4654966,-102.5298028,null,2,0,Crane County, Texas
33.5500004,-101.2523792,null,0,0,Crosby County, Texas
36.20745,-102.5298028,null,0,0,Dallam County, Texas
32.8024682,-96.8350999,null,1155,18,Dallas County, Texas
32.7717423,-101.9804613,null,3,0,Dawson County, Texas
29.1235194,-97.3516558,null,7,0,DeWitt County, Texas
35.0017354,-102.5298028,null,5,0,Deaf Smith County, Texas
33.1418611,-97.179026,null,337,7,Denton County, Texas
34.9875355,-100.8903099,null,7,0,Donley County, Texas
32.3240465,-98.7481167,null,3,0,Eastland County, Texas
31.8246483,-102.5298028,null,30,0,Ector County, Texas
31.8039824,-106.2051484,null,125,0,El Paso County, Texas
32.2619765,-96.8350999,null,38,2,Ellis County, Texas
32.1793404,-98.2212979,null,7,1,Erath County, Texas
31.1636412,-97.0068393,null,1,0,Falls County, Texas
33.5544296,-96.1526985,null,2,0,Fannin County, Texas
29.8896442,-96.8350999,null,16,0,Fayette County, Texas
29.5692614,-95.8142885,null,318,6,Fort Bend County, Texas
33.1959954,-95.1849219,null,1,0,Franklin County, Texas
32.6987519,-102.7135121,null,1,0,Gaines County, Texas
29.3763499,-94.8520636,null,256,1,Galveston County, Texas
30.314993,-98.9245343,null,2,0,Gillespie County, Texas
28.5673709,-97.3516558,null,1,0,Goliad County, Texas
29.4834878,-97.5247243,null,1,0,Gonzales County, Texas
35.3352558,-100.8903099,null,5,0,Gray County, Texas
33.7062406,-96.663812,null,14,0,Grayson County, Texas
32.4892547,-94.8520636,null,26,0,Gregg County, Texas
30.4829853,-95.9832577,null,3,0,Grimes County, Texas
29.6477307,-97.87216,null,28,0,Guadalupe County, Texas
34.1064941,-101.8891721,null,7,0,Hale County, Texas
36.3183749,-101.4339148,null,0,0,Hansford County, Texas
30.364764,-94.315422,null,28,1,Hardin County, Texas
29.7751825,-95.3102505,null,1809,22,Harris County, Texas
32.5539228,-94.315422,null,6,1,Harrison County, Texas
30.0537607,-98.0028892,null,59,0,Hays County, Texas
35.9022267,-100.3497895,null,1,0,Hemphill County, Texas
32.1321367,-95.8142885,null,1,0,Henderson County, Texas
26.4656319,-98.2212979,null,99,0,Hidalgo County, Texas
32.0621768,-97.179026,null,5,0,Hill County, Texas
33.6212592,-102.3463875,null,10,1,Hockley County, Texas
32.4296296,-97.8286368,null,11,1,Hood County, Texas
33.2282942,-95.4777811,null,4,0,Hopkins County, Texas
33.1967938,-96.1526985,null,8,0,Hunt County, Texas
35.8031909,-101.4339148,null,2,0,Hutchinson County, Texas
28.9340886,-96.5356449,null,3,0,Jackson County, Texas
30.9263644,-93.9878427,null,3,0,Jasper County, Texas
29.8165398,-94.1513764,null,64,2,Jefferson County, Texas
27.7841718,-98.0465185,null,2,0,Jim Wells County, Texas
32.4133566,-97.3516558,null,33,1,Johnson County, Texas
28.9089085,-97.87216,null,2,0,Karnes County, Texas
32.5889211,-96.3089299,null,10,0,Kaufman County, Texas
29.9603413,-98.7481167,null,10,0,Kendall County, Texas
30.0945305,-99.456155,null,2,0,Kerr County, Texas
27.4308339,-97.6982272,null,2,0,Kleberg County, Texas
33.75694,-95.6457951,null,5,0,Lamar County, Texas
34.1486153,-102.3463875,null,1,0,Lamb County, Texas
31.2737682,-98.2212979,null,1,0,Lampasas County, Texas
29.3359054,-96.8350999,null,2,0,Lavaca County, Texas
30.2967161,-96.9638624,null,2,0,Lee County, Texas
31.2152685,-95.9832577,null,2,0,Leon County, Texas
30.1633593,-94.8105955,null,8,0,Liberty County, Texas
31.5461078,-96.663812,null,3,1,Limestone County, Texas
28.342294,-98.0465185,null,3,0,Live Oak County, Texas
30.692528,-98.7481167,null,3,0,Llano County, Texas
33.6753624,-101.7979613,null,180,6,Lubbock County, Texas
33.1446401,-101.7979613,null,3,0,Lynn County, Texas
32.2364722,-101.9804613,null,1,0,Martin County, Texas
30.6556091,-99.2785583,null,1,0,Mason County, Texas
28.8204837,-95.9832577,null,42,3,Matagorda County, Texas
28.7410473,-100.3497895,null,7,0,Maverick County, Texas
31.5182285,-97.179026,null,56,1,McLennan County, Texas
29.2987871,-99.0128926,null,6,0,Medina County, Texas
31.8781368,-101.9804613,null,27,1,Midland County, Texas
30.8092642,-96.9795011,null,3,0,Milam County, Texas
33.6460993,-97.6982272,null,1,0,Montague County, Texas
30.3213482,-95.4777811,null,161,3,Montgomery County, Texas
35.8446761,-101.8891721,null,6,0,Moore County, Texas
33.122847,-94.7691586,null,1,0,Morris County, Texas
31.6353071,-94.645035,null,16,2,Nacogdoches County, Texas
32.0991878,-96.4929797,null,8,2,Navarro County, Texas
30.9359604,-93.6623239,null,1,0,Newton County, Texas
27.7693351,-97.4814163,null,59,0,Nueces County, Texas
35.4247226,-102.6216211,null,2,1,Oldham County, Texas
30.1484033,-93.8655303,null,23,0,Orange County, Texas
32.7511956,-98.3104184,null,1,0,Palo Pinto County, Texas
32.1920035,-94.315422,null,4,1,Panola County, Texas
32.7415519,-97.87216,null,6,0,Parker County, Texas
30.8253214,-102.6216211,null,1,0,Pecos County, Texas
30.7150882,-94.8105955,null,8,0,Polk County, Texas
35.404373,-101.9804613,null,41,1,Potter County, Texas
34.9020377,-101.7979613,null,36,2,Randall County, Texas
31.0080004,-96.4929797,null,2,0,Robertson County, Texas
32.8721646,-96.365157,null,11,0,Rockwall County, Texas
32.1741887,-94.8105955,null,12,0,Rusk County, Texas
31.4699363,-94.1513764,null,4,1,San Augustine County, Texas
30.5187687,-95.1432068,null,1,0,San Jacinto County, Texas
27.9999695,-97.5247243,null,7,0,San Patricio County, Texas
31.8343021,-94.1513764,null,11,0,Shelby County, Texas
32.3352505,-95.3102505,null,62,2,Smith County, Texas
26.6215167,-98.7481167,null,6,0,Starr County, Texas
34.5532757,-101.7979613,null,1,0,Swisher County, Texas
32.7732044,-97.3516558,null,452,13,Tarrant County, Texas
32.2455088,-99.8124935,null,27,1,Taylor County, Texas
33.0909654,-102.3463875,null,4,0,Terry County, Texas
33.2493126,-94.976654,null,1,0,Titus County, Texas
31.3839017,-100.439656,null,20,0,Tom Green County, Texas
30.2097015,-97.6982272,null,502,6,Travis County, Texas
31.0687648,-95.1432068,null,2,0,Trinity County, Texas
30.7324447,-94.315422,null,2,0,Tyler County, Texas
32.7099747,-94.976654,null,3,0,Upshur County, Texas
29.3342663,-99.8124935,null,4,0,Uvalde County, Texas
29.8687682,-101.1617356,null,11,0,Val Verde County, Texas
32.4936974,-95.8142885,null,7,1,Van Zandt County, Texas
28.7712909,-97.0068393,null,50,0,Victoria County, Texas
30.6815394,-95.6457951,null,15,0,Walker County, Texas
29.9751629,-96.0255738,null,9,0,Waller County, Texas
30.2352956,-96.365157,null,21,1,Washington County, Texas
27.8174487,-99.0128926,null,110,6,Webb County, Texas
29.3690932,-96.1526985,null,9,0,Wharton County, Texas
33.9309651,-98.7481167,null,48,0,Wichita County, Texas
26.4948223,-97.6982272,null,5,1,Willacy County, Texas
30.7591685,-97.6982272,null,81,3,Williamson County, Texas
29.2683783,-98.0465185,null,6,0,Wilson County, Texas
33.2895861,-97.6982272,null,3,0,Wise County, Texas
32.8296216,-95.3520876,null,2,0,Wood County, Texas
33.2200087,-98.7481167,null,3,0,Young County, Texas
26.9730763,-99.1013498,null,1,0,Zapata County, Texas
41.5380087,-113.1918021,null,10,0,Box Elder County, Utah
41.7560026,-111.7614661,null,20,0,Cache County, Utah
39.6479807,-110.6168921,null,1,0,Carbon County, Utah
40.9628845,-112.0953297,null,154,2,Davis County, Utah
40.2172448,-110.5215459,null,1,0,Duchesne County, Utah
39.0738385,-110.7122465,null,2,0,Emery County, Utah
37.8400344,-111.2845025,null,1,0,Garfield County, Utah
39.0086287,-109.5613343,null,1,0,Grand County, Utah
37.7854715,-113.1918021,null,13,0,Iron County, Utah
39.7108104,-112.7152125,null,2,0,Juab County, Utah
37.293251,-112.4291464,null,2,0,Kane County, Utah
39.0611744,-113.1918021,null,4,0,Millard County, Utah
41.0576176,-111.6183755,null,8,0,Morgan County, Utah
40.644188,-111.9522491,null,741,1,Salt Lake County, Utah
37.4634157,-109.7591675,null,5,0,San Juan County, Utah
40.8297566,-110.9983515,null,260,0,Summit County, Utah
40.507092,-113.0011989,null,22,0,Tooele County, Utah
40.1069499,-109.3783206,null,1,0,Uintah County, Utah
39.3209801,-111.0937311,null,23,9,Unknown County, Utah
